sawtooth,data,point
4879.0621875,4885,49
4884.181875,4890,50
4889.3015625,4893,51
4894.42125,4895,52
4899.5409375,4901,53
4904.660625,4907,54
4909.7803125,4909,55
4914.9,4917,56
4920.0196875,4922,57
4925.139375,4930,58
4930.2590625,4937,59
4935.37875,4946,60
4940.4984375,4951,61
4945.618125,4955,62
4950.7378125,4959,63
4955.8575,4960,0
4960.9771875,4967,1
4966.096875,4969,2
4971.2165625,4972,3
4976.33625,4978,4
4981.4559375,4981,5
4986.575625,4991,6
4991.6953125,4994,7
4996.815,5001,8
5001.9346875,5007,9
5007.054375,5014,10
5012.1740625,5021,11
5017.29375,5029,12
5022.4134375,5033,13
5027.533125,5034,14
5032.6528125,5040,15
5037.7725,5040,16
5042.8921875,5044,17
5048.011875,5048,18
5053.1315625,5054,19
5058.25125,5056,20
5063.3709375,5060,21
5068.490625,5064,22
5073.6103125,5074,23
5078.73,5078,24
5083.8496875,5087,25
5088.969375,5094,26
5094.0890625,5102,27
5099.20875,5107,28
5104.3284375,5115,29
5109.448125,5118,30
5114.5678125,5125,31
5119.6875,5122,32
5124.8071875,5123,33
5129.926875,5135,34
5135.0465625,5135,35
5140.16625,5137,36
5145.2859375,5144,37
5150.405625,5145,38
5155.5253125,5154,39
5160.645,5163,40
5165.7646875,5169,41
5170.884375,5175,42
5176.0040625,5181,43
5181.12375,5186,44
5186.2434375,5191,45
5191.363125,5196,46
5196.4828125,5199,47
5201.6025,5202,48
5206.7221875,5207,49
5211.841875,5207,50
5216.9615625,5214,51
5222.08125,5216,52
5227.2009375,5219,53
5232.320625,5226,54
5237.4403125,5229,55
5242.56,5236,56
5247.6796875,5242,57
5252.799375,5253,58
5257.9190625,5262,59
5263.03875,5264,60
5268.1584375,5275,61
5273.278125,5277,62
5278.3978125,5283,63
5283.5175,5282,0
5288.6371875,5284,1
5293.756875,5287,2
5298.8765625,5295,3
5303.99625,5298,4
5309.1159375,5302,5
5314.235625,5306,6
5319.3553125,5316,7
5324.475,5322,8
5329.5946875,5320,9
5334.714375,5337,10
5339.8340625,5340,11
5344.95375,5345,12
5350.0734375,5351,13
5355.193125,5355,14
5360.3128125,5362,15
5365.4325,5362,16
5370.5521875,5365,17
5375.671875,5370,18
5380.7915625,5374,19
5385.91125,5375,20
5391.0309375,5382,21
5396.150625,5389,22
5401.2703125,5392,23
5406.39,5402,24
5411.5096875,5407,25
5416.629375,5422,26
5421.7490625,5425,27
5426.86875,5430,28
5431.9884375,5439,29
5437.108125,5440,30
5442.2278125,5444,31
5447.3475,5444,32
5452.4671875,5446,33
5457.586875,5451,34
5462.7065625,5456,35
5467.82625,5462,36
5472.9459375,5462,37
5478.065625,5471,38
5483.1853125,5474,39
5488.305,5482,40
5493.4246875,5489,41
5498.544375,5498,42
5503.6640625,5502,43
5508.78375,5512,44
5513.9034375,5516,45
5519.023125,5518,46
5524.1428125,5524,47
5529.2625,5522,48
5534.3821875,5526,49
5539.501875,5532,50
5544.6215625,5534,51
5549.74125,5539,52
5554.8609375,5542,53
5559.980625,5543,54
5565.1003125,5551,55
5570.22,5564,56
5575.3396875,5571,57
5580.459375,5575,58
5585.5790625,5584,59
5590.69875,5590,60
5595.8184375,5594,61
5600.938125,5595,62
5606.0578125,5601,63
5611.1775,5607,0
5616.2971875,5606,1
5621.416875,5616,2
5626.5365625,5616,3
5631.65625,5620,4
5636.7759375,5624,5
5641.895625,5632,6
5647.0153125,5637,7
5652.135,5645,8
5657.2546875,5652,9
5662.374375,5662,10
5667.4940625,5664,11
5672.61375,5671,12
5677.7334375,5673,13
5682.853125,5680,14
5687.9728125,5683,15
5693.0925,5687,16
5698.2121875,5690,17
5703.331875,5694,18
5708.4515625,5697,19
5713.57125,5704,20
5718.6909375,5701,21
5723.810625,5712,22
5728.9303125,5716,23
5734.05,5724,24
5739.1696875,5735,25
5744.289375,5744,26
5749.4090625,5748,27
5754.52875,5757,28
5759.6484375,5761,29
5764.768125,5763,30
5769.8878125,5769,31
5775.0075,5771,32
5780.1271875,5773,33
5785.246875,5777,34
5790.3665625,5779,35
5795.48625,5785,36
5800.6059375,5788,37
5805.725625,5798,38
5810.8453125,5804,39
5815.965,5811,40
5821.0846875,5816,41
5826.204375,5826,42
5831.3240625,5833,43
5836.44375,5836,44
5841.5634375,5841,45
5846.683125,5846,46
5851.8028125,5851,47
5856.9225,5849,48
5862.0421875,5850,49
5867.161875,5858,50
5872.2815625,5858,51
5877.40125,5864,52
5882.5209375,5872,53
5887.640625,5870,54
5892.7603125,5877,55
5897.88,5885,56
5902.9996875,5895,57
5908.119375,5900,58
5913.2390625,5911,59
5918.35875,5916,60
5923.4784375,5918,61
5928.598125,5928,62
5933.7178125,5932,63
5938.8375,5933,0
5943.9571875,5935,1
5949.076875,5938,2
5954.1965625,5944,3
5959.31625,5951,4
5964.4359375,5953,5
5969.555625,5957,6
5974.6753125,5965,7
5979.795,5970,8
5984.9146875,5977,9
5990.034375,5988,10
5995.1540625,5990,11
6000.27375,5996,12
6005.3934375,6003,13
6010.513125,6007,14
6015.6328125,6013,15
6020.7525,6013,16
6025.8721875,6015,17
6030.991875,6022,18
6036.1115625,6021,19
6041.23125,6027,20
6046.3509375,6029,21
6051.470625,6041,22
6056.5903125,6046,23
6061.71,6053,24
6066.8296875,6058,25
6071.949375,6067,26
6077.0690625,6075,27
6082.18875,6082,28
6087.3084375,6085,29
6092.428125,6089,30
6097.5478125,6100,31
6102.6675,6097,32
6107.7871875,6099,33
6112.906875,6104,34
6118.0265625,6106,35
6123.14625,6111,36
6128.2659375,6120,37
6133.385625,6122,38
6138.5053125,6127,39
6143.625,6137,40
6148.7446875,6146,41
6153.864375,6150,42
6158.9840625,6152,43
6164.10375,6163,44
6169.2234375,6166,45
6174.343125,6173,46
6179.4628125,6176,47
6184.5825,6176,48
6189.7021875,6179,49
6194.821875,6184,50
6199.9415625,6187,51
6205.06125,6188,52
6210.1809375,6198,53
6215.300625,6199,54
6220.4203125,6204,55
6225.54,6212,56
6230.6596875,6219,57
6235.779375,6225,58
6240.8990625,6235,59
6246.01875,6242,60
6251.1384375,6247,61
6256.258125,6251,62
6261.3778125,6258,63
6266.4975,6257,0
6271.6171875,6261,1
6276.736875,6265,2
6281.8565625,6269,3
6286.97625,6272,4
6292.0959375,6283,5
6297.215625,6284,6
6302.3353125,6289,7
6307.455,6296,8
6312.5746875,6301,9
6317.694375,6309,10
6322.8140625,6317,11
6327.93375,6322,12
6333.0534375,6331,13
6338.173125,6333,14
6343.2928125,6338,15
6348.4125,6338,16
6353.5321875,6345,17
6358.651875,6348,18
6363.7715625,6351,19
6368.89125,6356,20
6374.0109375,6355,21
6379.130625,6364,22
6384.2503125,6370,23
6389.37,6377,24
6394.4896875,6387,25
6399.609375,6397,26
6404.7290625,6401,27
6409.84875,6407,28
6414.9684375,6413,29
6420.088125,6419,30
6425.2078125,6423,31
6430.3275,6425,32
6435.4471875,6426,33
6440.566875,6432,34
6445.6865625,6435,35
6450.80625,6440,36
6455.9259375,6446,37
6461.045625,6448,38
6466.1653125,6457,39
6471.285,6464,40
6476.4046875,6469,41
6481.524375,6475,42
6486.6440625,6482,43
6491.76375,6490,44
6496.8834375,6496,45
6502.003125,6495,46
6507.1228125,6500,47
6512.2425,6505,48
6517.3621875,6507,49
6522.481875,6508,50
6527.6015625,6515,51
6532.72125,6518,52
6537.8409375,6522,53
6542.960625,6527,54
6548.0803125,6534,55
6553.2,6538,56
6558.3196875,6550,57
6563.439375,6554,58
6568.5590625,6564,59
6573.67875,6570,60
6578.7984375,6575,61
6583.918125,6578,62
6589.0378125,6586,63
6594.1575,6587,0
6599.2771875,6590,1
6604.396875,6591,2
6609.5165625,6596,3
6614.63625,6602,4
6619.7559375,6609,5
6624.875625,6609,6
6629.9953125,6618,7
6635.115,6623,8
6640.2346875,6634,9
6645.354375,6640,10
6650.4740625,6649,11
6655.59375,6652,12
6660.7134375,6657,13
6665.833125,6659,14
6670.9528125,6665,15
6676.0725,6666,16
6681.1921875,6672,17
6686.311875,6675,18
6691.4315625,6677,19
6696.55125,6683,20
6701.6709375,6688,21
6706.790625,6694,22
6711.9103125,6696,23
6717.03,6704,24
6722.1496875,6713,25
6727.269375,6723,26
6732.3890625,6727,27
6737.50875,6733,28
6742.6284375,6739,29
6747.748125,6748,30
6752.8678125,6752,31
6757.9875,6753,32
6763.1071875,6756,33
6768.226875,6761,34
6773.3465625,6763,35
6778.46625,6767,36
6783.5859375,6770,37
6788.705625,6774,38
6793.8253125,6783,39
6798.945,6789,40
6804.0646875,6800,41
6809.184375,6806,42
6814.3040625,6811,43
6819.42375,6819,44
6824.5434375,6820,45
6829.663125,6826,46
6834.7828125,6831,47
6839.9025,6832,48
6845.0221875,6836,49
6850.141875,6839,50
6855.2615625,6845,51
6860.38125,6846,52
6865.5009375,6852,53
6870.620625,6859,54
6875.7403125,6863,55
6880.86,6866,56
6885.9796875,6878,57
6891.099375,6886,58
6896.2190625,6891,59
6901.33875,6897,60
6906.4584375,6902,61
6911.578125,6907,62
6916.6978125,6914,63
6921.8175,6913,0
6926.9371875,6916,1
6932.056875,6918,2
6937.1765625,6923,3
6942.29625,6933,4
6947.4159375,6936,5
6952.535625,6942,6
6957.6553125,6946,7
6962.775,6953,8
6967.8946875,6958,9
6973.014375,6967,10
6978.1340625,6975,11
6983.25375,6984,12
6988.3734375,6985,13
6993.493125,6990,14
6998.6128125,6994,15
7003.7325,6997,16
7008.8521875,6997,17
7013.971875,7004,18
7019.0915625,7006,19
7024.21125,7009,20
7029.3309375,7018,21
7034.450625,7021,22
7039.5703125,7025,23
7044.69,7035,24
7049.8096875,7040,25
7054.929375,7053,26
7060.0490625,7056,27
7065.16875,7067,28
7070.2884375,7071,29
7075.408125,7075,30
7080.5278125,7080,31
7085.6475,7082,32
7090.7671875,7087,33
7095.886875,7092,34
7101.0065625,7093,35
7106.12625,7098,36
7111.2459375,7103,37
7116.365625,7107,38
7121.4853125,7115,39
7126.605,7123,40
7131.7246875,7130,41
7136.844375,7136,42
7141.9640625,7139,43
7147.08375,7147,44
7152.2034375,7152,45
7157.323125,7156,46
7162.4428125,7161,47
7167.5625,7162,48
7172.6821875,7166,49
7177.801875,7172,50
7182.9215625,7175,51
7188.04125,7178,52
7193.1609375,7184,53
7198.280625,7185,54
7203.4003125,7192,55
7208.52,7199,56
7213.6396875,7208,57
7218.759375,7215,58
7223.8790625,7220,59
7228.99875,7227,60
7234.1184375,7236,61
7239.238125,7236,62
7244.3578125,7245,63
7249.4775,7243,0
7254.5971875,7249,1
7259.716875,7251,2
7264.8365625,7258,3
7269.95625,7260,4
7275.0759375,7268,5
7280.195625,7273,6
7285.3153125,7277,7
7290.435,7285,8
7295.5546875,7290,9
7300.674375,7298,10
7305.7940625,7305,11
7310.91375,7311,12
7316.0334375,7320,13
7321.153125,7324,14
7326.2728125,7329,15
7331.3925,7327,16
7336.5121875,7332,17
7341.631875,7334,18
7346.7515625,7339,19
7351.87125,7344,20
7356.9909375,7349,21
7362.110625,7353,22
7367.2303125,7362,23
7372.35,7366,24
7377.4696875,7374,25
7382.589375,7383,26
7387.7090625,7390,27
7392.82875,7400,28
7397.9484375,7401,29
7403.068125,7405,30
7408.1878125,7415,31
7413.3075,7412,32
7418.4271875,7418,33
7423.546875,7422,34
7428.6665625,7426,35
7433.78625,7430,36
7438.9059375,7436,37
7444.025625,7440,38
7449.1453125,7446,39
7454.265,7452,40
7459.3846875,7462,41
7464.504375,7469,42
7469.6240625,7475,43
7474.74375,7480,44
7479.8634375,7486,45
7484.983125,7492,46
7490.1028125,7493,47
7495.2225,7496,48
7500.3421875,7498,49
7505.461875,7502,50
7510.5815625,7507,51
7515.70125,7510,52
7520.8209375,7514,53
7525.940625,7518,54
7531.0603125,7525,55
7536.18,7535,56
7541.2996875,7540,57
7546.419375,7547,58
7551.5390625,7554,59
7556.65875,7562,60
7561.7784375,7567,61
7566.898125,7571,62
7572.0178125,7580,63
7577.1375,7583,0
7582.2571875,7579,1
7587.376875,7587,2
7592.4965625,7589,3
7597.61625,7596,4
7602.7359375,7598,5
7607.855625,7606,6
7612.9753125,7610,7
7618.095,7618,8
7623.2146875,7626,9
7628.334375,7632,10
7633.4540625,7640,11
7638.57375,7643,12
7643.6934375,7647,13
7648.813125,7657,14
7653.9328125,7657,15
7659.0525,7662,16
7664.1721875,7660,17
7669.291875,7667,18
7674.4115625,7673,19
7679.53125,7675,20
7684.6509375,7678,21
7689.770625,7684,22
7694.8903125,7688,23
7700.01,7697,24
7705.1296875,7709,25
7710.249375,7718,26
7715.3690625,7724,27
7720.48875,7730,28
7725.6084375,7733,29
7730.728125,7736,30
7735.8478125,7741,31
7740.9675,7742,32
7746.0871875,7748,33
7751.206875,7753,34
7756.3265625,7754,35
7761.44625,7757,36
7766.5659375,7766,37
7771.685625,7773,38
7776.8053125,7778,39
7781.925,7787,40
7787.0446875,7794,41
7792.164375,7801,42
7797.2840625,7810,43
7802.40375,7813,44
7807.5234375,7817,45
7812.643125,7822,46
7817.7628125,7826,47
7822.8825,7825,48
7828.0021875,7830,49
7833.121875,7834,50
7838.2415625,7837,51
7843.36125,7844,52
7848.4809375,7850,53
7853.600625,7853,54
7858.7203125,7859,55
7863.84,7864,56
7868.9596875,7868,57
7874.079375,7883,58
7879.1990625,7886,59
7884.31875,7897,60
7889.4384375,7899,61
7894.558125,7903,62
7899.6778125,7913,63
7904.7975,7911,0
7909.9171875,7911,1
7915.036875,7916,2
7920.1565625,7922,3
7925.27625,7925,4
7930.3959375,7932,5
7935.515625,7937,6
7940.6353125,7941,7
7945.755,7950,8
7950.8746875,7958,9
7955.994375,7967,10
7961.1140625,7969,11
7966.23375,7976,12
7971.3534375,7984,13
7976.473125,7985,14
7981.5928125,7995,15
7986.7125,7993,16
7991.8321875,7995,17
7996.951875,7997,18
8002.0715625,8005,19
8007.19125,8008,20
8012.3109375,8012,21
8017.430625,8017,22
8022.5503125,8020,23
8027.67,8027,24
8032.7896875,8038,25
8037.909375,8046,26
8043.0290625,8058,27
8048.14875,8061,28
8053.2684375,8065,29
8058.388125,8070,30
8063.5078125,8077,31
8068.6275,8078,32
8073.7471875,8078,33
8078.866875,8087,34
8083.9865625,8087,35
8089.10625,8091,36
8094.2259375,8095,37
8099.345625,8104,38
8104.4653125,8113,39
8109.585,8117,40
8114.7046875,8123,41
8119.824375,8130,42
8124.9440625,8136,43
8130.06375,8145,44
8135.1834375,8151,45
8140.303125,8149,46
8145.4228125,8157,47
8150.5425,8160,48
8155.6621875,8161,49
8160.781875,8164,50
8165.9015625,8172,51
8171.02125,8173,52
8176.1409375,8177,53
8181.260625,8182,54
8186.3803125,8185,55
8191.5,8196,56
8196.6196875,8202,57
8201.739375,8210,58
8206.8590625,8217,59
8211.97875,8224,60
8217.0984375,8228,61
8222.218125,8235,62
8227.3378125,8235,63
8232.4575,8241,0
8237.5771875,8246,1
8242.696875,8246,2
8247.8165625,8255,3
8252.93625,8254,4
8258.0559375,8261,5
8263.175625,8265,6
8268.2953125,8273,7
8273.415,8281,8
8278.5346875,8287,9
8283.654375,8296,10
8288.7740625,8299,11
8293.89375,8308,12
8299.0134375,8310,13
8304.133125,8315,14
8309.2528125,8321,15
8314.3725,8322,16
8319.4921875,8322,17
8324.611875,8329,18
8329.7315625,8332,19
8334.85125,8335,20
8339.9709375,8340,21
8345.090625,8345,22
8350.2103125,8352,23
8355.33,8351,24
8360.4496875,8370,25
8365.569375,8374,26
8370.6890625,8383,27
8375.80875,8387,28
8380.9284375,8395,29
8386.048125,8397,30
8391.1678125,8406,31
8396.2875,8406,32
8401.4071875,8408,33
8406.526875,8412,34
8411.6465625,8418,35
8416.76625,8421,36
8421.8859375,8425,37
8427.005625,8428,38
8432.1253125,8436,39
8437.245,8446,40
8442.3646875,8453,41
8447.484375,8459,42
8452.6040625,8462,43
8457.72375,8469,44
8462.8434375,8477,45
8467.963125,8483,46
8473.0828125,8484,47
8478.2025,8483,48
8483.3221875,8490,49
8488.441875,8495,50
8493.5615625,8494,51
8498.68125,8502,52
8503.8009375,8503,53
8508.920625,8511,54
8514.0403125,8517,55
8519.16,8524,56
8524.2796875,8533,57
8529.399375,8541,58
8534.5190625,8546,59
8539.63875,8555,60
8544.7584375,8560,61
8549.878125,8561,62
8554.9978125,8567,63
8560.1175,8568,0
8565.2371875,8570,1
8570.356875,8575,2
8575.4765625,8579,3
8580.59625,8584,4
8585.7159375,8589,5
8590.835625,8595,6
8595.9553125,8603,7
8601.075,8606,8
8606.1946875,8616,9
8611.314375,8619,10
8616.4340625,8627,11
8621.55375,8637,12
8626.6734375,8637,13
8631.793125,8639,14
8636.9128125,8649,15
8642.0325,8646,16
8647.1521875,8651,17
8652.271875,8655,18
8657.3915625,8658,19
8662.51125,8664,20
8667.6309375,8668,21
8672.750625,8674,22
8677.8703125,8679,23
8682.99,8686,24
8688.1096875,8691,25
8693.229375,8703,26
8698.3490625,8710,27
8703.46875,8716,28
8708.5884375,8721,29
8713.708125,8728,30
8718.8278125,8734,31
8723.9475,8732,32
8729.0671875,8734,33
8734.186875,8738,34
8739.3065625,8743,35
8744.42625,8750,36
8749.5459375,8752,37
8754.665625,8756,38
8759.7853125,8765,39
8764.905,8772,40
8770.0246875,8781,41
8775.144375,8784,42
8780.2640625,8791,43
8785.38375,8798,44
8790.5034375,8800,45
8795.623125,8808,46
8800.7428125,8813,47
8805.8625,8816,48
8810.9821875,8814,49
8816.101875,8820,50
8821.2215625,8824,51
8826.34125,8830,52
8831.4609375,8833,53
8836.580625,8837,54
8841.7003125,8843,55
8846.82,8847,56
8851.9396875,8856,57
8857.059375,8865,58
8862.1790625,8870,59
8867.29875,8877,60
8872.4184375,8885,61
8877.538125,8888,62
8882.6578125,8893,63
8887.7775,8891,0
8892.8971875,8896,1
8898.016875,8905,2
8903.1365625,8909,3
8908.25625,8913,4
8913.3759375,8914,5
8918.495625,8920,6
8923.6153125,8924,7
8928.735,8931,8
8933.8546875,8940,9
8938.974375,8949,10
8944.0940625,8955,11
8949.21375,8957,12
8954.3334375,8967,13
8959.453125,8969,14
8964.5728125,8973,15
8969.6925,8974,16
8974.8121875,8977,17
8979.931875,8983,18
8985.0515625,8983,19
8990.17125,8992,20
8995.2909375,8994,21
9000.410625,8996,22
9005.5303125,9003,23
9010.65,9013,24
9015.7696875,9021,25
9020.889375,9025,26
9026.0090625,9035,27
9031.12875,9042,28
9036.2484375,9047,29
9041.368125,9055,30
9046.4878125,9055,31
9051.6075,9055,32
9056.7271875,9059,33
9061.846875,9063,34
9066.9665625,9070,35
9072.08625,9073,36
9077.2059375,9081,37
9082.325625,9082,38
9087.4453125,9089,39
9092.565,9096,40
9097.6846875,9104,41
9102.804375,9110,42
9107.9240625,9118,43
9113.04375,9123,44
9118.1634375,9128,45
9123.283125,9132,46
9128.4028125,9136,47
9133.5225,9140,48
9138.6421875,9140,49
9143.761875,9146,50
9148.8815625,9148,51
9154.00125,9150,52
9159.1209375,9155,53
9164.240625,9162,54
9169.3603125,9168,55
9174.48,9176,56
9179.5996875,9180,57
9184.719375,9188,58
9189.8390625,9195,59
9194.95875,9205,60
9200.0784375,9207,61
9205.198125,9213,62
9210.3178125,9220,63
9215.4375,9221,0
9220.5571875,9220,1
9225.676875,9227,2
9230.7965625,9231,3
9235.91625,9237,4
9241.0359375,9238,5
9246.155625,9246,6
9251.2753125,9251,7
9256.395,9257,8
9261.5146875,9265,9
9266.634375,9275,10
9271.7540625,9279,11
9276.87375,9284,12
9281.9934375,9289,13
9287.113125,9293,14
9292.2328125,9297,15
9297.3525,9300,16
9302.4721875,9302,17
9307.591875,9306,18
9312.7115625,9312,19
9317.83125,9315,20
9322.9509375,9319,21
9328.070625,9321,22
9333.1903125,9331,23
9338.31,9338,24
9343.4296875,9345,25
9348.549375,9354,26
9353.6690625,9359,27
9358.78875,9368,28
9363.9084375,9372,29
9369.028125,9376,30
9374.1478125,9382,31
9379.2675,9381,32
9384.3871875,9383,33
9389.506875,9389,34
9394.6265625,9395,35
9399.74625,9400,36
9404.8659375,9401,37
9409.985625,9408,38
9415.1053125,9414,39
9420.225,9421,40
9425.3446875,9428,41
9430.464375,9436,42
9435.5840625,9443,43
9440.70375,9451,44
9445.8234375,9452,45
9450.943125,9459,46
9456.0628125,9461,47
9461.1825,9466,48
9466.3021875,9465,49
9471.421875,9470,50
9476.5415625,9473,51
9481.66125,9481,52
9486.7809375,9483,53
9491.900625,9488,54
9497.0203125,9489,55
9502.14,9500,56
9507.2596875,9506,57
9512.379375,9514,58
9517.4990625,9522,59
9522.61875,9528,60
9527.7384375,9538,61
9532.858125,9537,62
9537.9778125,9545,63
9543.0975,9546,0
9548.2171875,9546,1
9553.336875,9552,2
9558.4565625,9555,3
9563.57625,9562,4
9568.6959375,9566,5
9573.815625,9569,6
9578.9353125,9579,7
9584.055,9584,8
9589.1746875,9592,9
9594.294375,9600,10
9599.4140625,9603,11
9604.53375,9610,12
9609.6534375,9614,13
9614.773125,9622,14
9619.8928125,9623,15
9625.0125,9628,16
9630.1321875,9628,17
9635.251875,9633,18
9640.3715625,9638,19
9645.49125,9642,20
9650.6109375,9644,21
9655.730625,9649,22
9660.8503125,9655,23
9665.97,9661,24
9671.0896875,9673,25
9676.209375,9680,26
9681.3290625,9685,27
9686.44875,9690,28
9691.5684375,9700,29
9696.688125,9701,30
9701.8078125,9708,31
9706.9275,9711,32
9712.0471875,9711,33
9717.166875,9715,34
9722.2865625,9721,35
9727.40625,9724,36
9732.5259375,9729,37
9737.645625,9734,38
9742.7653125,9739,39
9747.885,9750,40
9753.0046875,9755,41
9758.124375,9762,42
9763.2440625,9766,43
9768.36375,9777,44
9773.4834375,9779,45
9778.603125,9784,46
9783.7228125,9789,47
9788.8425,9792,48
9793.9621875,9789,49
9799.081875,9799,50
9804.2015625,9800,51
9809.32125,9805,52
9814.4409375,9809,53
9819.560625,9813,54
9824.6803125,9819,55
9829.8,9827,56
9834.9196875,9834,57
9840.039375,9845,58
9845.1590625,9851,59
9850.27875,9858,60
9855.3984375,9865,61
9860.518125,9865,62
9865.6378125,9871,63
9870.7575,9874,0
9875.8771875,9874,1
9880.996875,9882,2
9886.1165625,9881,3
9891.23625,9888,4
9896.3559375,9890,5
9901.475625,9899,6
9906.5953125,9902,7
9911.715,9910,8
9916.8346875,9918,9
9921.954375,9928,10
9927.0740625,9934,11
9932.19375,9938,12
9937.3134375,9942,13
9942.433125,9949,14
9947.5528125,9951,15
9952.6725,9953,16
9957.7921875,9958,17
9962.911875,9960,18
9968.0315625,9965,19
9973.15125,9971,20
9978.2709375,9974,21
9983.390625,9979,22
9988.5103125,9985,23
9993.63,9992,24
9998.7496875,9999,25
10003.869375,10009,26
10008.9890625,10014,27
10014.10875,10024,28
10019.2284375,10028,29
10024.348125,10030,30
10029.4678125,10039,31
10034.5875,10038,32
10039.7071875,10040,33
10044.826875,10046,34
10049.9465625,10047,35
10055.06625,10054,36
10060.1859375,10060,37
10065.305625,10067,38
10070.4253125,10071,39
10075.545,10077,40
10080.6646875,10087,41
10085.784375,10092,42
10090.9040625,10099,43
10096.02375,10104,44
10101.1434375,10108,45
10106.263125,10115,46
10111.3828125,10121,47
10116.5025,10122,48
10121.6221875,10121,49
10126.741875,10128,50
10131.8615625,10131,51
10136.98125,10134,52
10142.1009375,10140,53
10147.220625,10143,54
10152.3403125,10150,55
10157.46,10158,56
10162.5796875,10164,57
10167.699375,10175,58
10172.8190625,10182,59
10177.93875,10191,60
10183.0584375,10193,61
10188.178125,10199,62
10193.2978125,10202,63
10198.4175,10207,0
10203.5371875,10207,1
10208.656875,10210,2
10213.7765625,10216,3
10218.89625,10223,4
10224.0159375,10226,5
10229.135625,10230,6
10234.2553125,10238,7
10239.375,10244,8
10244.4946875,10253,9
10249.614375,10259,10
10254.7340625,10265,11
10259.85375,10272,12
10264.9734375,10276,13
10270.093125,10280,14
10275.2128125,10287,15
10280.3325,10286,16
10285.4521875,10288,17
10290.571875,10293,18
10295.6915625,10297,19
10300.81125,10302,20
10305.9309375,10307,21
10311.050625,10309,22
10316.1703125,10318,23
10321.29,10325,24
10326.4096875,10334,25
10331.529375,10341,26
10336.6490625,10348,27
10341.76875,10358,28
10346.8884375,10359,29
10352.008125,10366,30
10357.1278125,10370,31
10362.2475,10370,32
10367.3671875,10376,33
10372.486875,10380,34
10377.6065625,10384,35
10382.72625,10389,36
10387.8459375,10394,37
10392.965625,10397,38
10398.0853125,10407,39
10403.205,10413,40
10408.3246875,10421,41
10413.444375,10427,42
10418.5640625,10433,43
10423.68375,10435,44
10428.8034375,10441,45
10433.923125,10449,46
10439.0428125,10454,47
10444.1625,10456,48
10449.2821875,10456,49
10454.401875,10463,50
10459.5215625,10464,51
10464.64125,10469,52
10469.7609375,10474,53
10474.880625,10482,54
10480.0003125,10485,55
10485.12,10490,56
10490.2396875,10501,57
10495.359375,10508,58
10500.4790625,10516,59
10505.59875,10521,60
10510.7184375,10527,61
10515.838125,10532,62
10520.9578125,10539,63
10526.0775,10539,0
10531.1971875,10543,1
10536.316875,10547,2
10541.4365625,10553,3
10546.55625,10556,4
10551.6759375,10557,5
10556.795625,10568,6
10561.9153125,10572,7
10567.035,10581,8
10572.1546875,10589,9
10577.274375,10593,10
10582.3940625,10602,11
10587.51375,10608,12
10592.6334375,10611,13
10597.753125,10616,14
10602.8728125,10619,15
10607.9925,10621,16
10613.1121875,10622,17
10618.231875,10632,18
10623.3515625,10634,19
10628.47125,10640,20
10633.5909375,10644,21
10638.710625,10645,22
10643.8303125,10655,23
10648.95,10659,24
10654.0696875,10670,25
10659.189375,10677,26
10664.3090625,10683,27
10669.42875,10688,28
10674.5484375,10695,29
10679.668125,10702,30
10684.7878125,10707,31
10689.9075,10708,32
10695.0271875,10709,33
10700.146875,10715,34
10705.2665625,10718,35
10710.38625,10721,36
10715.5059375,10729,37
10720.625625,10734,38
10725.7453125,10741,39
10730.865,10746,40
10735.9846875,10753,41
10741.104375,10763,42
10746.2240625,10772,43
10751.34375,10774,44
10756.4634375,10780,45
10761.583125,10785,46
10766.7028125,10790,47
10771.8225,10793,48
10776.9421875,10792,49
10782.061875,10798,50
10787.1815625,10800,51
10792.30125,10806,52
10797.4209375,10814,53
10802.540625,10818,54
10807.6603125,10821,55
10812.78,10829,56
10817.8996875,10835,57
10823.019375,10844,58
10828.1390625,10855,59
10833.25875,10859,60
10838.3784375,10866,61
10843.498125,10868,62
10848.6178125,10876,63
10853.7375,10877,0
10858.8571875,10878,1
10863.976875,10885,2
10869.0965625,10890,3
10874.21625,10893,4
10879.3359375,10899,5
10884.455625,10903,6
10889.5753125,10909,7
10894.695,10920,8
10899.8146875,10926,9
10904.934375,10930,10
10910.0540625,10936,11
10915.17375,10944,12
10920.2934375,10947,13
10925.413125,10954,14
10930.5328125,10958,15
10935.6525,10962,16
10940.7721875,10961,17
10945.891875,10966,18
10951.0115625,10973,19
10956.13125,10976,20
10961.2509375,10979,21
10966.370625,10984,22
10971.4903125,10991,23
10976.61,10996,24
10981.7296875,11008,25
10986.849375,11013,26
10991.9690625,11023,27
10997.08875,11029,28
11002.2084375,11034,29
11007.328125,11037,30
11012.4478125,11047,31
11017.5675,11045,32
11022.6871875,11048,33
11027.806875,11054,34
11032.9265625,11057,35
11038.04625,11062,36
11043.1659375,11068,37
11048.285625,11070,38
11053.4053125,11079,39
11058.525,11087,40
11063.6446875,11091,41
11068.764375,11100,42
11073.8840625,11106,43
11079.00375,11114,44
11084.1234375,11117,45
11089.243125,11122,46
11094.3628125,11125,47
11099.4825,11126,48
11104.6021875,11130,49
11109.721875,11135,50
11114.8415625,11140,51
11119.96125,11145,52
11125.0809375,11147,53
11130.200625,11150,54
11135.3203125,11158,55
